,ZipCode,2017.0,2018.0,2019.0,2020.0,2021.0,2017.0->2018.0,2018.0->2019.0,2019.0->2020.0,2020.0->2021.0,2017.0->2018.0PERCENT,2018.0->2019.0PERCENT,2019.0->2020.0PERCENT,2020.0->2021.0PERCENT,2018.0->2019.0PERCENT_norm,2017.0_norm,2019.0->2020.0_norm,2020.0->2021.0PERCENT_norm,2019.0_norm,2021.0_norm,2020.0->2021.0_norm,2017.0->2018.0_norm,2019.0->2020.0PERCENT_norm,2020.0_norm,2018.0->2019.0_norm,2018.0_norm,2017.0->2018.0PERCENT_norm
31,10468,20507275.0,19187304.0,18769409.0,9085709.919,10002871.0,-1319971.0,-417895.0,-9683699.081,917161.0810000002,-6.436598719235004,-2.1779766453900975,-51.59298878829909,10.094545051257214,0.4330058372761549,0.13407356839926424,0.8972253848312589,0.18360716803832589,0.12448726428898414,0.1548013742098467,0.11334054061960395,0.45859435093221035,0.8292987481686295,0.16099032992734383,0.45832256368841146,0.12849878139168416,0.3614013487564517
32,10469,9911512.0,9350156.0,9202200.0,4056912.028,4747150.0,-561356.0,-147956.0,-5145287.972,690237.9720000001,-5.663676742761346,-1.5823907109143418,-55.913672513094696,17.013875756637432,0.4494647485832253,0.06280096381335744,0.9469588439822796,0.37221665186664304,0.05922517108380383,0.07151228263162432,0.08402158292554715,0.6134978607770465,0.6546228282341621,0.07019855135550909,0.503569990623285,0.06072055241656963,0.3854029509106358
33,10472,7199251.0,6575012.0,6569426.0,3284454.922,3628993.0,-624239.0,-5586.0,-3284971.078,344538.0780000002,-8.670888124334045,-0.08495801984848088,-50.0039284710719,10.48996214538396,0.49084603451344927,0.04455688778157227,0.9673448319489117,0.19438558248268079,0.04126587468125055,0.05379249104226285,0.03935640707945951,0.6006576224353675,0.893541027961082,0.05625232483292239,0.5274341828026957,0.041599731476301645,0.29201979792623844
34,10473,799739.0,792928.0,795756.0,361498.964,401426.0,-6811.0,2828.0,-434257.036,39927.03600000002,-0.8516528517428811,0.3566528108478954,-54.571632007801384,11.044854889266025,0.503049871229424,0.001510446641017731,0.9985839301605955,0.20951103875293778,0.001881160740543975,0.0026442045487734783,0.0,0.7267318027198035,0.7088786300430566,0.0034801960128498597,0.5288445453298964,0.0017610085755842624,0.5348310775575054
35,11101,49539603.0,48926371.0,45774196.0,17718460.038,21057602.0,-613232.0,-3152175.0,-28055735.962,3339141.962000001,-1.2378621605021745,-6.442691202255732,-61.29159747994263,18.845554042725446,0.3151512094579065,0.3293600837500087,0.6958983292169456,0.4221451653007488,0.3086986603377212,0.3299892319046547,0.42626572174716126,0.6029051695216525,0.43720492617118656,0.31684919605377093,0.0,0.3334017972487469,0.52283809190147
36,11201,45622424.0,44711622.0,45345362.0,15384494.312,17783835.0,-910802.0,633740.0,-29960867.688,2399340.687999999,-1.9963910729513188,1.417394341006014,-66.07261771997763,15.595837206871977,0.5323632746427637,0.3030111035058094,0.6750212450135245,0.3335632718927744,0.3057733971311214,0.27810879923542386,0.3048413594834364,0.5421436008411915,0.24391859422775602,0.27471091490143273,0.6345986031812442,0.30436205699124186,0.4992834386075992
37,11203,1348244.0,1307405.0,1284232.0,607427.003,690326.0,-40839.0,-23173.0,-676804.997,82898.99699999997,-3.029051121310386,-1.7724423571884764,-52.701147222620214,13.647565319054472,0.44421270516057115,0.005199976123547003,0.9959260067550594,0.28045661017002205,0.005213267966433329,0.007222495245130542,0.005552070532356654,0.7197835395916027,0.7844982938244878,0.007920271861086715,0.5244862334604236,0.0053057697104609575,0.4672161712822282
38,11204,14705343.0,14332130.0,14199382.0,6436142.797,7485130.0,-373213.0,-132748.0,-7763239.203,1048987.2029999997,-2.537941481541777,-0.9262265971631573,-54.673078046636114,16.298382992511463,0.4675977270939072,0.09504676067712857,0.9182704401600461,0.35271350529500084,0.09331312269510963,0.11490192735579086,0.1303727614054101,0.6519152543861064,0.7047773855905938,0.11315406434936866,0.5061191697668158,0.09504649470391423,0.4824666345199139
39,11206,10280729.0,9885697.0,9361049.0,4142132.069,5344504.0,-395032.0,-524648.0,-5218916.931,1202371.9309999999,-3.8424512502955777,-5.307142227806497,-55.75141131084774,29.02785113972183,0.3465319032812855,0.06528450909909049,0.9461519926995704,0.6996977034613785,0.060308749193527335,0.08097874251612303,0.1501904008294602,0.6474599777552666,0.6611826985180024,0.07173714552056831,0.440428526266703,0.0644104451094072,0.441957598124385
40,11207,149240486.0,145674623.0,147116707.0,55556988.77,63336724.0,-3565863.0,1442084.0,-91559718.22999999,7779735.229999997,-2.389340249133201,0.9899349456356581,-62.23611178980507,14.00316216238297,0.5205505103235938,1.0,0.0,0.2901495905935501,1.0,1.0,1.0,0.0,0.39902025067187186,1.0,0.7700939783520918,1.0,0.4870811593600077
41,11208,16818774.0,15516299.0,15052507.0,7213312.853,7678753.0,-1302475.0,-463792.0,-7839194.147,465440.1469999999,-7.744173267326144,-2.989063306913588,-52.078993532439476,6.452515737015682,0.4105916017282426,0.10926279514133823,0.9174380999392029,0.08433148686405126,0.0991326593296359,0.11797033296153936,0.054977216532299,0.46216690329176724,0.8096506250514361,0.1271853802157896,0.45062926574320944,0.10320545272988195,0.3207971415460357
42,11209,23732850.0,24051532.0,24209974.0,10012558.935,11804631.0,318682.0,158442.0,-14197415.065,1792072.0649999995,1.3427885820708427,0.6587605313457787,-58.642834829149336,17.89824236375393,0.5113985643214338,0.15577046097200167,0.8477625432952843,0.39632301943100084,0.16159972416300192,0.18335444117096925,0.22638093672118204,0.793195039183524,0.54428868471157,0.17772400514240824,0.5549287091411406,0.16201345039647738,0.6029752264473506
