,zipcode,geometry,Zip,1718Sales,1819Sales,1920Sales,2021Sales,1718Sub,1819Sub,1920Sub,2021Sub,1718D311,1819D311,1920D311,2021D311,Cluster1,Cluster12021,Cluster11819,Cluster11718,Cluster11920
103,11102.0,"POLYGON Z ((-73.9282828551014 40.77690011062818 0, -73.92398142234843 40.77461513132962 0, -73.92302570864821 40.7753843296669 0, -73.92375761329907 40.776547028669825 0, -73.92264887534152 40.77742267430764 0, -73.91431026542874 40.77152309372572 0, -73.91582766214444 40.77027768826958 0, -73.91675580733128 40.770468123015455 0, -73.91725836960862 40.770772052894046 0, -73.91811626314102 40.77002851024616 0, -73.91682128146127 40.76979178214764 0, -73.92188014977431 40.76357440470882 0, -73.92999065580524 40.767390921832124 0, -73.93522718173368 40.769525743764376 0, -73.93451011374543 40.77033810504055 0, -73.9342122085702 40.77112939144285 0, -73.93446033805583 40.771181458578816 0, -73.93436551045674 40.77133084494266 0, -73.93482653146948 40.77157461085373 0, -73.93479240551684 40.77173030028253 0, -73.93745897133056 40.77253192429392 0, -73.93781903150776 40.773809356779516 0, -73.9376512908773 40.77504494079833 0, -73.93644195605637 40.77685690029757 0, -73.93507850649249 40.77793417414777 0, -73.93410503402163 40.77811590310507 0, -73.93183570347979 40.77784875202491 0, -73.93108081059955 40.77744046269213 0, -73.9310876640554 40.77719036119473 0, -73.93067383513699 40.77662139870418 0, -73.92993489351963 40.776196109879045 0, -73.92855612794814 40.77657433261874 0, -73.9282828551014 40.77690011062818 0))",11102.0,16.666666666666668,-21.428571428571427,-29.545454545454547,119.35483870967742,0.0,0.0,0.0,0.0,-98.75,400.0,2300.0,-86.66666666666667,0,3,0,1,0
104,11370.0,"POLYGON Z ((-73.89144363223775 40.7763583166328 0, -73.89144898515181 40.77653286666632 0, -73.89111193555622 40.77715621189224 0, -73.89053748885586 40.77742102157145 0, -73.89046181919109 40.77772432192412 0, -73.89020153210299 40.77785144224793 0, -73.88946114811935 40.77563712931332 0, -73.88981772498164 40.77414151048624 0, -73.89019171058222 40.773646894932845 0, -73.88968690433238 40.77367635990064 0, -73.88941440286017 40.77298367626598 0, -73.88872550665945 40.76891625896795 0, -73.88827314224882 40.768669088442046 0, -73.8875521692272 40.76634984395331 0, -73.88460352498768 40.76699045951827 0, -73.88427107137386 40.76516702829957 0, -73.8833438019187 40.76526536747636 0, -73.88267652911196 40.761608127156585 0, -73.88360707083808 40.7615110285452 0, -73.88324518504056 40.759525817898314 0, -73.88231601504671 40.75962404422247 0, -73.8816481218848 40.755951617041866 0, -73.89652230661433 40.75438879610902 0, -73.8975530041836 40.76004384553095 0, -73.89845325953627 40.759930957405906 0, -73.89628243836852 40.76306507565924 0, -73.89506745024609 40.76403824242543 0, -73.89428885039644 40.765329875550876 0, -73.89360244829341 40.76574678967189 0, -73.89308014704629 40.76582362887071 0, -73.90202516735927 40.76741680457718 0, -73.89370304502019 40.774226039828626 0, -73.89301289244057 40.773841999141375 0, -73.89279471064081 40.77388744647699 0, -73.89234934988467 40.77581519713858 0, -73.89199811360811 40.77648043216968 0, -73.89187464049115 40.77666060070362 0, -73.89144363223775 40.7763583166328 0), (-73.89144046569658 40.77625506074953 0, -73.89183920484099 40.77488410779936 0, -73.89142281164395 40.77567939010613 0, -73.89144046569658 40.77625506074953 0))",11370.0,-9.090909090909092,0.0,-46.666666666666664,118.75,0.0,0.0,0.0,0.0,-96.96969696969697,200.0,1983.3333333333333,-88.0,0,3,0,1,0
105,11370.0,"POLYGON Z ((-73.89144363223775 40.7763583166328 0, -73.89144898515181 40.77653286666632 0, -73.89111193555622 40.77715621189224 0, -73.89053748885586 40.77742102157145 0, -73.89046181919109 40.77772432192412 0, -73.89020153210299 40.77785144224793 0, -73.88946114811935 40.77563712931332 0, -73.88981772498164 40.77414151048624 0, -73.89019171058222 40.773646894932845 0, -73.88968690433238 40.77367635990064 0, -73.88941440286017 40.77298367626598 0, -73.88872550665945 40.76891625896795 0, -73.88827314224882 40.768669088442046 0, -73.8875521692272 40.76634984395331 0, -73.88460352498768 40.76699045951827 0, -73.88427107137386 40.76516702829957 0, -73.8833438019187 40.76526536747636 0, -73.88267652911196 40.761608127156585 0, -73.88360707083808 40.7615110285452 0, -73.88324518504056 40.759525817898314 0, -73.88231601504671 40.75962404422247 0, -73.8816481218848 40.755951617041866 0, -73.89652230661433 40.75438879610902 0, -73.8975530041836 40.76004384553095 0, -73.89845325953627 40.759930957405906 0, -73.89628243836852 40.76306507565924 0, -73.89506745024609 40.76403824242543 0, -73.89428885039644 40.765329875550876 0, -73.89360244829341 40.76574678967189 0, -73.89308014704629 40.76582362887071 0, -73.90202516735927 40.76741680457718 0, -73.89370304502019 40.774226039828626 0, -73.89301289244057 40.773841999141375 0, -73.89279471064081 40.77388744647699 0, -73.89234934988467 40.77581519713858 0, -73.89199811360811 40.77648043216968 0, -73.89187464049115 40.77666060070362 0, -73.89144363223775 40.7763583166328 0), (-73.89144046569658 40.77625506074953 0, -73.89183920484099 40.77488410779936 0, -73.89142281164395 40.77567939010613 0, -73.89144046569658 40.77625506074953 0))",11370.0,-9.090909090909092,0.0,-46.666666666666664,118.75,0.0,0.0,0.0,0.0,-96.96969696969697,200.0,1983.3333333333333,-88.0,0,3,0,1,0
106,11370.0,"POLYGON Z ((-73.89262280059243 40.79245664049589 0, -73.89274209513097 40.792866046331355 0, -73.89267438615921 40.79360155468106 0, -73.89242288408825 40.79392220735061 0, -73.89254832016852 40.794046764547396 0, -73.89247801614928 40.794447204758896 0, -73.8918206131503 40.7967754495504 0, -73.89066422220682 40.797746945559155 0, -73.89016726222592 40.797966285196715 0, -73.8891801541383 40.79780571774622 0, -73.88840412733906 40.79825892019744 0, -73.88728567686238 40.79832438162158 0, -73.88648570973993 40.79793484257154 0, -73.88375740753413 40.79570858896952 0, -73.8836360209596 40.7956678728234 0, -73.88364828243677 40.795965527649535 0, -73.88320393568758 40.79554501545187 0, -73.88209633976467 40.795159877418214 0, -73.87975745456401 40.794883701802846 0, -73.87801071926002 40.79437431620046 0, -73.87581681145377 40.79313985122371 0, -73.87485267255828 40.792260746876416 0, -73.87226299081749 40.79106570341556 0, -73.8712115395892 40.79003613630932 0, -73.87080280058726 40.78791102432322 0, -73.8713197926044 40.787390553418845 0, -73.87161844980827 40.78671032853488 0, -73.87301860569687 40.78587511973198 0, -73.87422461049213 40.785758858259435 0, -73.87522968621549 40.78592269400975 0, -73.87670530752068 40.785827905886634 0, -73.8784947455996 40.785338636543756 0, -73.88031496036274 40.785708050534154 0, -73.88108703271062 40.785720470731896 0, -73.88331434528072 40.78634967321856 0, -73.88394306390616 40.78629384749797 0, -73.88537442201505 40.78666914857051 0, -73.88815787604368 40.78695751352068 0, -73.88904080994655 40.787362810200946 0, -73.88939229035681 40.78777327432759 0, -73.8901268501149 40.78963629594076 0, -73.89040096552971 40.78997530481547 0, -73.89083604413791 40.79021685125216 0, -73.89160587111738 40.79016071747601 0, -73.89214681399551 40.79033682359007 0, -73.89262280059243 40.79245664049589 0))",11370.0,-9.090909090909092,0.0,-46.666666666666664,118.75,0.0,0.0,0.0,0.0,-96.96969696969697,200.0,1983.3333333333333,-88.0,0,3,0,1,0
107,11370.0,"POLYGON Z ((-73.89262280059243 40.79245664049589 0, -73.89274209513097 40.792866046331355 0, -73.89267438615921 40.79360155468106 0, -73.89242288408825 40.79392220735061 0, -73.89254832016852 40.794046764547396 0, -73.89247801614928 40.794447204758896 0, -73.8918206131503 40.7967754495504 0, -73.89066422220682 40.797746945559155 0, -73.89016726222592 40.797966285196715 0, -73.8891801541383 40.79780571774622 0, -73.88840412733906 40.79825892019744 0, -73.88728567686238 40.79832438162158 0, -73.88648570973993 40.79793484257154 0, -73.88375740753413 40.79570858896952 0, -73.8836360209596 40.7956678728234 0, -73.88364828243677 40.795965527649535 0, -73.88320393568758 40.79554501545187 0, -73.88209633976467 40.795159877418214 0, -73.87975745456401 40.794883701802846 0, -73.87801071926002 40.79437431620046 0, -73.87581681145377 40.79313985122371 0, -73.87485267255828 40.792260746876416 0, -73.87226299081749 40.79106570341556 0, -73.8712115395892 40.79003613630932 0, -73.87080280058726 40.78791102432322 0, -73.8713197926044 40.787390553418845 0, -73.87161844980827 40.78671032853488 0, -73.87301860569687 40.78587511973198 0, -73.87422461049213 40.785758858259435 0, -73.87522968621549 40.78592269400975 0, -73.87670530752068 40.785827905886634 0, -73.8784947455996 40.785338636543756 0, -73.88031496036274 40.785708050534154 0, -73.88108703271062 40.785720470731896 0, -73.88331434528072 40.78634967321856 0, -73.88394306390616 40.78629384749797 0, -73.88537442201505 40.78666914857051 0, -73.88815787604368 40.78695751352068 0, -73.88904080994655 40.787362810200946 0, -73.88939229035681 40.78777327432759 0, -73.8901268501149 40.78963629594076 0, -73.89040096552971 40.78997530481547 0, -73.89083604413791 40.79021685125216 0, -73.89160587111738 40.79016071747601 0, -73.89214681399551 40.79033682359007 0, -73.89262280059243 40.79245664049589 0))",11370.0,-9.090909090909092,0.0,-46.666666666666664,118.75,0.0,0.0,0.0,0.0,-96.96969696969697,200.0,1983.3333333333333,-88.0,0,3,0,1,0
108,10021.0,"POLYGON Z ((-73.94908345691881 40.76828439957028 0, -73.95232471528539 40.76453994029583 0, -73.95470085007233 40.76554539429569 0, -73.95515920168289 40.764918030312465 0, -73.9684450875844 40.770512715327335 0, -73.96468735882094 40.77567710275721 0, -73.95022258897437 40.76957692192602 0, -73.95008118613985 40.76950167320678 0, -73.9505182523556 40.768873643424705 0, -73.94908345691881 40.76828439957028 0))",10021.0,-35.0,30.76923076923077,-11.764705882352942,53.333333333333336,0.0,0.0,0.0,0.0,-94.28571428571429,50.0,4833.333333333333,-91.21621621621621,0,0,0,3,0
109,11361.0,"POLYGON Z ((-73.7664171956833 40.775953061751 0, -73.76574461927756 40.774605379847195 0, -73.76486900038823 40.77353174569171 0, -73.7611386396662 40.77028321079016 0, -73.75967463574023 40.768779997813645 0, -73.75907352282292 40.76845380980041 0, -73.75886152186858 40.767504412905964 0, -73.7586222123787 40.76726151419477 0, -73.75789041525309 40.76693918026096 0, -73.75698117662324 40.76682551756139 0, -73.75641325958817 40.76651826105749 0, -73.75650493486273 40.76634588793077 0, -73.75599207289766 40.76646424887717 0, -73.7549579881372 40.76610622408562 0, -73.75408528147098 40.765337011627295 0, -73.75378361256729 40.765316732662285 0, -73.75369844379188 40.76499323149049 0, -73.75211887205106 40.76372862963811 0, -73.75195270966867 40.76336130787072 0, -73.75848073467961 40.76199475735488 0, -73.75800130925859 40.76037989336243 0, -73.7623950930932 40.7594970204421 0, -73.76176691201809 40.75727882407477 0, -73.76185571091406 40.75651699747534 0, -73.76932641215687 40.75520786236589 0, -73.77248379397595 40.75437649693181 0, -73.77446597696449 40.75357478564517 0, -73.77625752209715 40.7532048952917 0, -73.77617836380527 40.75289415972534 0, -73.77980638646336 40.75189503017791 0, -73.7805316566079 40.75332889545154 0, -73.78227300594638 40.755590381857736 0, -73.78488207251075 40.76072342062824 0, -73.78531792290711 40.76239233763082 0, -73.78595696071746 40.76309657590047 0, -73.78930864101896 40.76970816959261 0, -73.77874286058736 40.77283118259895 0, -73.77481361321956 40.77367334459813 0, -73.77517458754704 40.77531794332987 0, -73.77423470821911 40.7755748929662 0, -73.77348553698275 40.7723062804713 0, -73.77228532321884 40.77255412665665 0, -73.77236919157203 40.77325888336951 0, -73.77026380862502 40.77369794561284 0, -73.7705710614954 40.77448840410237 0, -73.76771947648157 40.77512527487488 0, -73.76791154052991 40.775538856253505 0, -73.7664171956833 40.775953061751 0))",11361.0,-10.407239819004525,-12.121212121212121,-3.4482758620689653,38.69047619047619,0.0,0.0,0.0,0.0,-97.46835443037975,125.0,855.5555555555555,-72.09302325581395,0,0,0,1,0
110,11358.0,"POLYGON Z ((-73.80388708860023 40.7749008861396 0, -73.7927580840795 40.774023006371635 0, -73.79271257982995 40.773787554941784 0, -73.79163525508721 40.77423867767925 0, -73.78595696071746 40.76309657590047 0, -73.78531792290711 40.76239233763082 0, -73.78516836961438 40.76143283956606 0, -73.7840986597308 40.75903841507052 0, -73.78212461689897 40.75533933051535 0, -73.7805316566079 40.75332889545154 0, -73.77980638646336 40.75189503017791 0, -73.79229827925938 40.74847044303219 0, -73.79230780156934 40.7483284193629 0, -73.79481559808444 40.74842181497499 0, -73.79481030715543 40.74864724248131 0, -73.79644616834038 40.74985924250121 0, -73.79797926874357 40.748983076885274 0, -73.79802487205751 40.7487118822742 0, -73.8028109438988 40.74908548009404 0, -73.80287800596291 40.74978342309386 0, -73.80913470428081 40.750268699539326 0, -73.80649701262476 40.76963478379839 0, -73.80556455646061 40.76956040273773 0, -73.80545306346423 40.77036125925136 0, -73.8053556081381 40.771094615783525 0, -73.80629119818154 40.77119431245448 0, -73.80615269889928 40.772208734684966 0, -73.80427864117219 40.77206094634598 0, -73.80388708860023 40.7749008861396 0))",11358.0,-8.455882352941176,-10.843373493975903,-12.612612612612613,71.1340206185567,0.0,0.0,0.0,0.0,-96.49122807017544,-50.0,13100.0,-86.36363636363636,3,3,0,1,0
111,11362.0,"POLYGON Z ((-73.75195270966867 40.76336130787072 0, -73.74749231061165 40.76435422284655 0, -73.74459299420668 40.765299054491884 0, -73.74200750162788 40.76554666428092 0, -73.7405650186993 40.765981088122764 0, -73.73694986426501 40.7689056031321 0, -73.73340769413095 40.77307739438429 0, -73.7123933986705 40.75992940785682 0, -73.714463028051 40.7599274430847 0, -73.7170299312607 40.75958230166639 0, -73.71888793230208 40.75893583356415 0, -73.72042608051761 40.757951207250144 0, -73.72137285387498 40.75699193428497 0, -73.7224171269723 40.755103796510625 0, -73.72306624969382 40.75427512661749 0, -73.7242148710979 40.75333168590093 0, -73.72641523108936 40.75208712140159 0, -73.72763949821193 40.75092126949652 0, -73.72841024781373 40.749619738557314 0, -73.72912929626756 40.7476056255959 0, -73.73045153079383 40.74572068356014 0, -73.73206592857878 40.7441317466379 0, -73.73453711857451 40.7424032199215 0, -73.73493522128315 40.74286526152491 0, -73.73502952544588 40.74441571975161 0, -73.73550537797352 40.745546116991434 0, -73.7360589898297 40.7463661041925 0, -73.73805752430755 40.74814453249202 0, -73.74161404767233 40.75046874676104 0, -73.74302114842736 40.75188445932597 0, -73.74655779230501 40.756105649007054 0, -73.74843167923547 40.75801742941823 0, -73.75057805045478 40.759363609344874 0, -73.7552871765783 40.761027092267646 0, -73.75706953777303 40.76224497252174 0, -73.75195270966867 40.76336130787072 0))",11362.0,-21.666666666666668,0.0,6.382978723404255,59.0,0.0,0.0,0.0,0.0,-93.65079365079364,-37.5,4100.0,-97.14285714285714,0,3,0,1,0
112,11369.0,"POLYGON Z ((-73.88781936012126 40.76721021499059 0, -73.8858908796651 40.76761725102351 0, -73.88538812525111 40.76763336270306 0, -73.88522838425882 40.7674159074654 0, -73.88435083557918 40.7677350115958 0, -73.88226144249427 40.76863444886461 0, -73.87826967179801 40.77076783019437 0, -73.8771857066443 40.771163319519886 0, -73.87551232135269 40.77151603594751 0, -73.873807538303 40.77166578131725 0, -73.8721642521318 40.77159228793197 0, -73.87089080629708 40.771342695412926 0, -73.86894957917168 40.7705449732268 0, -73.86631088491777 40.76884255757447 0, -73.86364687359277 40.766519998426126 0, -73.85945200194847 40.761546368244844 0, -73.8584551188574 40.76083052444983 0, -73.85525138907131 40.759147555796076 0, -73.85448824898457 40.75826855774014 0, -73.85560413748149 40.75831080430905 0, -73.85856139101914 40.75791245298117 0, -73.86515217390635 40.75767519374349 0, -73.8816481218848 40.755951617041866 0, -73.88231601504671 40.75962404422247 0, -73.88324518504056 40.759525817898314 0, -73.88360707083808 40.7615110285452 0, -73.88267652911196 40.761608127156585 0, -73.8833438019187 40.76526536747636 0, -73.88427107137386 40.76516702829957 0, -73.88460352498768 40.76699045951827 0, -73.8875521692272 40.76634984395331 0, -73.88781936012126 40.76721021499059 0))",11369.0,0.9433962264150944,-7.94392523364486,-25.888324873096447,13.013698630136986,0.0,0.0,0.0,0.0,-94.84536082474227,0.0,3040.0,-93.63057324840764,2,0,0,1,0
113,11103.0,"POLYGON Z ((-73.91431026542874 40.77152309372572 0, -73.9116731795285 40.7696446318411 0, -73.90464128651125 40.76854227398368 0, -73.90400273887188 40.76815993449083 0, -73.90162630902455 40.76774915959758 0, -73.90341708784594 40.76596274862129 0, -73.90980288228722 40.75802403378785 0, -73.91068363250272 40.758319004278015 0, -73.91261086660244 40.755970967220485 0, -73.91216835511808 40.75576352877939 0, -73.91069114846269 40.75299692776756 0, -73.9146850512154 40.753666774343 0, -73.9146702556466 40.75378922228218 0, -73.92245965235857 40.75742738840943 0, -73.9186859628096 40.762072064499684 0, -73.92188014977431 40.76357440470882 0, -73.91682128146127 40.76979178214764 0, -73.91811626314102 40.77002851024616 0, -73.91725836960862 40.770772052894046 0, -73.91675580733128 40.770468123015455 0, -73.91582766214444 40.77027768826958 0, -73.91431026542874 40.77152309372572 0))",11103.0,4.285714285714286,6.8493150684931505,-42.30769230769231,80.0,0.0,0.0,0.0,0.0,-97.45762711864407,333.3333333333333,1138.4615384615386,-83.22981366459628,0,3,0,1,0
114,11106.0,"POLYGON Z ((-73.93446033805583 40.771181458578816 0, -73.9342122085702 40.77112939144285 0, -73.9344744896443 40.770411617203386 0, -73.93522718173368 40.769525743764376 0, -73.92999065580524 40.767390921832124 0, -73.9186859628096 40.762072064499684 0, -73.92649152697172 40.75242457832166 0, -73.93771838257163 40.75862315690884 0, -73.94330354486674 40.760657960148656 0, -73.94247179900226 40.76199393007245 0, -73.9445909327227 40.762812808788354 0, -73.94444683452065 40.763000742212014 0, -73.94454571223005 40.763126104046044 0, -73.9436413358205 40.76434677699938 0, -73.94130514048189 40.766926964964114 0, -73.93978863877922 40.7680130113542 0, -73.939353284139 40.768149724431375 0, -73.9389917293304 40.76798672066201 0, -73.93825092302808 40.76867592550263 0, -73.93781584000163 40.76858348532421 0, -73.93794034901445 40.76875384941874 0, -73.93772730534168 40.76889179879864 0, -73.93676209182634 40.76893489347704 0, -73.9366874476695 40.7692420521125 0, -73.936365023567 40.769502138053774 0, -73.93571831193677 40.76946377870803 0, -73.93531155399329 40.76963166247672 0, -73.93480099832287 40.770315460254764 0, -73.93481779945887 40.77045395099395 0, -73.935143359991 40.7705514683328 0, -73.93500360960306 40.77113950479291 0, -73.93446661621205 40.77106308827249 0, -73.93493918068455 40.771161590197615 0, -73.93446033805583 40.771181458578816 0))",11106.0,-17.54385964912281,-2.127659574468085,-36.95652173913044,62.06896551724138,0.0,0.0,0.0,0.0,-95.89041095890411,133.33333333333334,6057.142857142857,-93.50348027842227,0,3,0,1,0
115,11368.0,"POLYGON Z ((-73.8626379895192 40.7668865175748 0, -73.8627202141752 40.76667066010142 0, -73.86215785483239 40.76619177192259 0, -73.85975083535581 40.76287785339091 0, -73.85938812744854 40.762496605519324 0, -73.85892055607277 40.76240641738173 0, -73.85898422546157 40.76217149040558 0, -73.85884371585013 40.762058783052936 0, -73.85747662216197 40.76130893730921 0, -73.85530265929034 40.76064960191759 0, -73.85466366000882 40.7601711836558 0, -73.853599311068 40.76021550873945 0, -73.85258878796482 40.75989695477098 0, -73.8515855252434 40.75935543777435 0, -73.85018918764172 40.75958313156355 0, -73.84917544870133 40.76030078991132 0, -73.84858834612713 40.76017958070007 0, -73.84474506835045 40.762755653770924 0, -73.84306960471163 40.7635925892598 0, -73.84298479806871 40.764423610640506 0, -73.84231147839182 40.764831685321035 0, -73.84052635408429 40.76538800444274 0, -73.83992812312454 40.7653502306905 0, -73.83946758755206 40.76521860958988 0, -73.83831931688394 40.76444781636086 0, -73.83732079353334 40.76287114616555 0, -73.83723726168537 40.76239791590786 0, -73.83743706824045 40.76204228656406 0, -73.8370808233079 40.76118286899132 0, -73.8375906210753 40.76096513504303 0, -73.83746636141998 40.76086675240635 0, -73.83753729834446 40.7606721675471 0, -73.83796611809608 40.76010057366594 0, -73.83829670171556 40.760231989771896 0, -73.83806837149596 40.75992628849084 0, -73.83815263134295 40.75965511589046 0, -73.83836110815513 40.759564844679886 0, -73.8381884374726 40.75940768905896 0, -73.8391892815334 40.75725485767155 0, -73.83948811054896 40.757032181144616 0, -73.83919817678985 40.75694414669796 0, -73.839053951174 40.75667874338881 0, -73.83951049205358 40.75641602897803 0, -73.83974627090615 40.75592114158775 0, -73.84066268745259 40.75520882787153 0, -73.84069236460623 40.75412199316901 0, -73.8408494125252 40.75391597886005 0, -73.84065187179995 40.753770426076024 0, -73.83993447532495 40.753980475152964 0, -73.83971469031437 40.75431876374835 0, -73.8393904220798 40.75441882396469 0, -73.83839907914631 40.756107638358 0, -73.83773505435451 40.754228119776926 0, -73.83488088588507 40.749999558148396 0, -73.83462505960249 40.74878465845345 0, -73.83488732201435 40.747402804738115 0, -73.83716207986215 40.74452217068513 0, -73.83760758563552 40.74323797966563 0, -73.83887663051179 40.742923437738234 0, -73.841226208868 40.741938289240316 0, -73.85003821245904 40.73780618589446 0, -73.8518276243295 40.73726308011072 0, -73.85204757285209 40.737682072495076 0, -73.85539564554608 40.73697698357846 0, -73.85881661433109 40.73595128395281 0, -73.8587236016422 40.73579746921751 0, -73.86451198956482 40.73407164841783 0, -73.86582282944016 40.736629809007816 0, -73.86492970017666 40.73689485175653 0, -73.86554850561377 40.738425756112804 0, -73.86648010456265 40.73821098897686 0, -73.86754632193954 40.74084806212972 0, -73.86747113661455 40.743213496737205 0, -73.86855911982133 40.747722340408345 0, -73.87207046513889 40.75386200705204 0, -73.87167992356791 40.75398717439602 0, -73.87221855882477 40.756943248067465 0, -73.86515217390635 40.75767519374349 0, -73.85856139101914 40.75791245298117 0, -73.85560413748149 40.75831080430905 0, -73.85448824898457 40.75826855774014 0, -73.85525138907131 40.759147555796076 0, -73.8584551188574 40.76083052444983 0, -73.85945200194847 40.761546368244844 0, -73.86364687359277 40.766519998426126 0, -73.86631088491777 40.76884255757447 0, -73.86817470789389 40.77010491244036 0, -73.86785924170405 40.770365622587676 0, -73.86556020096782 40.76876064678917 0, -73.86398256632174 40.76724056585999 0, -73.8626379895192 40.7668865175748 0))",11368.0,1.646090534979424,-18.218623481781375,-42.57425742574257,59.48275862068966,-2.656259858184698,-0.1934270473361224,-47.37062018210115,28.527177456344894,-98.95833333333333,200.0,5700.0,-86.7816091954023,0,3,0,1,0
116,11377.0,"POLYGON Z ((-73.90202516735927 40.76741680457718 0, -73.89308014704629 40.76582362887071 0, -73.89360244829341 40.76574678967189 0, -73.89428885039644 40.765329875550876 0, -73.89506745024609 40.76403824242543 0, -73.89628243836852 40.76306507565924 0, -73.89845325953627 40.759930957405906 0, -73.8975530041836 40.76004384553095 0, -73.89579868613828 40.750619721332605 0, -73.89654041085561 40.750541998143575 0, -73.89525242774396 40.74830660945023 0, -73.89583954185139 40.748546875706005 0, -73.89618737867819 40.74850942518086 0, -73.89507143240856 40.74646547081214 0, -73.89143129977275 40.746844660419306 0, -73.8903991785681 40.74074747877867 0, -73.89027618359668 40.740758286625166 0, -73.89017719133307 40.740367161130344 0, -73.88966322011572 40.73966174232974 0, -73.88974163145944 40.73911504335457 0, -73.89013809417283 40.73919039584173 0, -73.88869109732114 40.736552562299146 0, -73.89138531790981 40.736008503768744 0, -73.88938436378544 40.73585658165053 0, -73.88852298580434 40.73453096063918 0, -73.89175016130488 40.73448482395767 0, -73.89213096730522 40.73368052186259 0, -73.89595645067976 40.733503482537664 0, -73.90006743314838 40.73365784067606 0, -73.90002777705463 40.73433921569978 0, -73.90071138218727 40.73435874933116 0, -73.9051046323646 40.72904239770819 0, -73.90573454811134 40.72851155526633 0, -73.90852820104158 40.72984485449761 0, -73.91161658339192 40.72994144794912 0, -73.91742504706922 40.73148304356194 0, -73.91886115253058 40.73200794885451 0, -73.91973893512429 40.73250754032471 0, -73.92277255403289 40.73479256203203 0, -73.92420859750851 40.7355195121288 0, -73.9239715677859 40.73578380270513 0, -73.92303957026537 40.74043615442116 0, -73.92095629325937 40.74136181320494 0, -73.91909861829794 40.741155159822455 0, -73.91873497905945 40.74296952431663 0, -73.91685960681649 40.74284090088955 0, -73.91584692127618 40.743138517869944 0, -73.91466836063661 40.74903429323742 0, -73.9102715272297 40.748517220171074 0, -73.9102012569647 40.748405589033396 0, -73.90945641025888 40.75088896213469 0, -73.91043344582133 40.752967933095775 0, -73.91069114846269 40.75299692776756 0, -73.91190088924792 40.75533425518106 0, -73.91216835511808 40.75576352877939 0, -73.91261086660244 40.755970967220485 0, -73.91068363250272 40.758319004278015 0, -73.90980288228722 40.75802403378785 0, -73.90341708784594 40.76596274862129 0, -73.90202516735927 40.76741680457718 0))",11377.0,-3.4482758620689653,1.7857142857142858,-31.57894736842105,65.8119658119658,-2.01709746696061,-4.256894573881435,-55.07351016462899,18.283932290734388,-76.47058823529412,-25.0,3433.3333333333335,-75.47169811320755,2,3,0,1,0
117,10036.0,"POLYGON Z ((-73.98134106844775 40.758645323851304 0, -73.97811606058137 40.7572844526636 0, -73.98088709157031 40.753481009691896 0, -73.98411754582567 40.754842071375435 0, -73.98459583212677 40.754176960006426 0, -73.99273700488898 40.75760450929245 0, -73.99395968106315 40.758252769648045 0, -74.00170164222186 40.76138075542977 0, -74.00116297247455 40.76202186185266 0, -73.99925483970868 40.7635132508102 0, -73.99773597314044 40.765557990235976 0, -73.98134106844775 40.758645323851304 0))",10036.0,0.0,-16.666666666666668,60.0,37.5,-0.3602062389660399,1.37728833036576,-68.69100997232337,14.607441308278368,-92.53731343283582,-20.0,4325.0,-89.83050847457628,0,0,0,1,3
118,11355.0,"POLYGON Z ((-73.83787311963877 40.75448002027914 0, -73.83379575395263 40.756703282702965 0, -73.83367810334207 40.75632058933918 0, -73.8294692879904 40.75819355457044 0, -73.82962336799017 40.758514699687495 0, -73.82942801490489 40.758601247347656 0, -73.82596207220897 40.759318113784516 0, -73.81392000724597 40.76259464894709 0, -73.81399557332489 40.76277156018088 0, -73.81259971189746 40.76315289034911 0, -73.80935033891468 40.76288958460748 0, -73.8092627242146 40.762511529450975 0, -73.80749326524989 40.762343074118405 0, -73.80913470428081 40.750268699539326 0, -73.80750598164491 40.75013661137004 0, -73.81416170432934 40.7461386017966 0, -73.8136736120338 40.745555884799515 0, -73.81389548566275 40.74418396197773 0, -73.81430884374046 40.7429737987062 0, -73.81013261190412 40.74229508206978 0, -73.81035511920078 40.738871386398905 0, -73.81374332591969 40.739027634262555 0, -73.81594551519873 40.73943366736025 0, -73.825442037131 40.742599182232055 0, -73.82535537880628 40.742173552376066 0, -73.82753652355832 40.74259036000092 0, -73.83516185028508 40.7433375035814 0, -73.83760758563552 40.74323797966563 0, -73.83716207986215 40.74452217068513 0, -73.83488732201435 40.747402804738115 0, -73.83462505960249 40.74878465845345 0, -73.83472189899692 40.74957733695883 0, -73.83507743193861 40.75035744838739 0, -73.83787311963877 40.75448002027914 0))",11355.0,-1.5873015873015872,-24.193548387096776,-23.404255319148938,73.14814814814815,0.0,0.0,0.0,0.0,-98.0,0.0,6150.0,-76.8,2,3,0,1,0
